id,label
12167,1.0
5374,0.0337516
12168,0.000131865
12403,0.994369
4876,0.995045
10699,0.99297
3041,0.435949
11984,0.98316
12463,1.0
6080,0.999909
5203,0.999674
11955,1.0
7546,0.994076
2225,0.314468
5818,5.58849e-13
11334,0.999999
11135,0.00294614
722,0.0432528
124,0.00849858
7435,1.0
7275,0.998153
7557,0.635699
7711,0.849134
4196,0.139994
6309,0.997574
4771,0.999442
11474,0.899765
8895,4.54221e-06
2496,0.834727
8587,0.0144463
2487,1.0
5832,0.986131
11813,0.000624322
6870,0.999812
6077,0.210218
1211,1.0
5723,0.000280008
9661,1.0
8330,1.60533e-08
11201,1.0
1999,9.40865e-06
8433,0.999884
6828,0.981679
8069,0.160907
7316,0.999538
1272,0.99998
3752,0.975391
11508,0.000576957
7087,0.260023
8376,5.07219e-07
3584,0.000182565
11276,0.0112736
2450,0.496364
2741,0.00502177
465,0.0318651
2829,0.994664
4212,0.292248
10684,0.999954
3128,0.999725
3776,0.0105006
10538,0.0893274
5176,0.999928
9356,0.999998
5753,0.0999746
2010,1.0
1754,0.277558
7940,0.000184427
10681,4.1485e-05
11574,3.92944e-06
9465,0.755975
11396,0.0132621
812,0.999561
3938,0.205209
10732,0.000303934
2719,1.0
1456,0.0374503
11472,0.999999
3054,0.979093
12032,0.0328306
1609,0.999054
10038,0.219606
4519,0.000445849
7614,0.330137
1518,7.16663e-08
5393,0.0127646
4672,0.475743
3670,0.0175469
9961,0.228854
2878,0.999999
10666,0.999411
10203,0.944397
676,0.438275
10205,0.00133374
11124,0.000544294
5718,0.966158
10154,0.516893
5105,0.0379064
1818,0.0123904
9505,0.998284
10589,1.22827e-05
7535,1.0
203,0.994105
5604,0.906221
743,0.43903
1383,0.999105
579,4.05866e-11
2505,0.934159
11903,0.0228996
5201,0.000623974
8292,0.998968
11738,3.98859e-05
10348,0.996526
11962,0.00466671
2838,0.000219377
4043,1.0
6514,0.988612
2592,0.0455029
8827,0.970365
2617,1.0
2866,3.64336e-06
8708,0.953485
5925,0.988865
11288,0.000781378
3871,0.266251
61,0.115007
11515,0.992752
950,0.999994
4061,2.65271e-06
12269,0.58752
2376,1.0
9200,0.989669
6017,0.999996
585,0.999918
7826,1.0
4708,0.945253
1509,0.999983
11102,0.0647119
7869,1.0
11325,3.2988e-05
10219,0.523155
5827,0.999997
5090,0.959043
8137,0.713239
12069,8.96731e-10
11908,0.807921
4231,0.999999
11443,1.0
1899,0.000184558
1525,0.972684
2166,0.814601
2727,0.0155597
1733,0.999993
11448,1.0
5281,0.833035
11380,0.927945
3250,0.0199098
7187,0.00100622
10758,0.999272
4793,2.36131e-09
945,0.993743
10508,0.886046
9017,0.994665
9290,0.999532
7221,0.000329732
8849,0.999986
9274,0.388175
622,1.08778e-14
8345,0.0245834
9463,0.000137248
3558,0.989385
6046,1.0
574,0.999607
9082,0.992131
1098,0.113377
5783,0.870588
6726,0.0317771
2406,0.772372
11119,4.443e-06
5910,0.0125899
11440,1.41797e-06
5711,1.0
865,0.0783054
9024,0.00212842
1295,0.866039
5479,0.999851
12442,0.155194
12366,1.0
11108,0.507556
6994,1.0
8262,4.3716e-05
2333,0.973473
5305,0.953445
4373,0.000404732
7241,9.92025e-05
6664,0.734715
5209,2.32544e-07
7909,0.979463
7939,0.925943
12076,0.999999
5810,0.999186
3908,0.999951
9696,1.0
10377,0.104905
4962,0.999832
8988,0.00516871
1811,0.9999
11969,0.999492
633,1.0
8829,0.963601
6161,3.43891e-10
1305,0.0563065
1470,0.999059
5787,0.884166
12480,1.45443e-06
9860,0.0467064
2336,0.999996
2195,0.88728
6387,0.989248
10141,1.0
3734,1.0
9362,0.3852
9052,0.000971078
3442,0.939593
11756,1.0
7234,0.944572
4344,0.938207
4988,0.999978
1948,1.0
9192,3.98859e-05
9375,0.997672
7503,0.988228
3861,0.000701414
11058,1.0
3328,0.99999
2669,0.112551
2422,0.952373
6426,1.0
6884,0.000163397
43,0.999997
10318,0.000122079
3828,1.0
5875,0.00095785
4098,0.255677
6691,0.000691946
7211,0.000229312
788,0.00699239
3598,0.925717
10436,0.999985
322,0.999932
5282,0.000661629
432,0.416586
8634,0.98766
2880,0.162918
12381,1.0
5227,0.0034647
200,0.817176
7208,0.00258506
11812,0.180057
525,0.00207869
2969,0.999391
11718,0.999997
11234,0.0211724
1243,0.994455
10739,0.999929
