id,label
12167,0.954057
5374,0.0350787
12168,0.385231
12403,0.999934
4876,0.979926
10699,0.000870385
3041,0.0763666
11984,0.999999
12463,0.656935
6080,0.00055269
5203,0.0207608
11955,0.000506188
7546,0.00218197
2225,0.0223038
5818,0.0667042
11334,1.0
11135,0.999904
722,0.117543
124,0.603752
7435,0.142453
7275,0.978742
7557,0.492054
7711,0.0119764
4196,0.0669313
6309,5.09899e-06
4771,0.871658
11474,0.581145
8895,0.0016875
2496,0.997502
8587,0.989816
2487,0.999986
5832,0.198755
11813,0.986028
6870,0.999998
6077,0.00130477
1211,0.996427
5723,0.999999
9661,1.0
8330,0.295185
11201,0.0222938
1999,0.00880838
8433,0.9843
6828,0.987303
8069,1.0
7316,0.157477
1272,0.90217
3752,1.0
11508,0.999962
7087,0.0853046
8376,0.996138
3584,0.54923
11276,0.936335
2450,0.000165366
2741,0.919594
465,0.954835
2829,0.998742
4212,0.985002
10684,0.0258208
3128,0.00312661
3776,0.038895
10538,0.299288
5176,0.0638268
9356,0.9196
5753,0.61014
2010,0.00516963
1754,0.997501
7940,0.826763
10681,0.607596
11574,0.543492
9465,0.999867
11396,0.972153
812,0.0914032
3938,0.120195
10732,0.983877
2719,0.992618
1456,0.346578
11472,0.0512691
3054,0.176687
12032,0.0171886
1609,0.0242515
10038,0.993637
4519,0.928992
7614,0.000248791
1518,0.019444
5393,0.997513
4672,0.0161397
3670,0.166738
9961,0.187937
2878,0.0156514
10666,0.997439
10203,0.146709
676,0.00250787
10205,0.98822
11124,0.76645
5718,0.716474
10154,0.020107
5105,1.0
1818,0.997545
9505,0.999909
10589,0.999037
7535,2.55659e-05
203,0.0221057
5604,0.999638
743,0.956395
1383,0.0228146
579,0.999999
2505,0.313569
11903,0.989805
5201,0.00386692
8292,0.960601
11738,0.85014
10348,0.999207
11962,0.0958651
2838,0.0912609
4043,0.99984
6514,0.695757
2592,0.99726
8827,0.819652
2617,0.00390819
2866,1.0
8708,0.79111
5925,0.0662041
11288,0.590823
3871,0.984529
61,6.9626e-06
11515,0.0119037
950,0.99963
4061,0.132229
12269,0.14321
2376,0.999951
9200,0.291085
6017,0.121453
585,0.999504
7826,0.0289804
4708,0.113324
1509,0.543095
11102,0.997452
7869,0.0104841
11325,0.000779044
10219,0.315078
5827,0.972048
5090,0.998679
8137,0.000532006
12069,0.00107401
11908,0.997705
4231,0.277488
11443,0.795516
1899,0.028414
1525,0.0808833
2166,0.25438
2727,0.000261492
1733,0.0232036
11448,0.988275
5281,0.999962
11380,0.956764
3250,0.379093
7187,0.999781
10758,0.997834
4793,1.0
945,0.257739
10508,0.997248
9017,0.0367114
9290,0.888773
7221,0.827766
8849,0.00299803
9274,0.999762
622,0.936713
8345,0.804313
9463,0.0174166
3558,0.00487526
6046,0.067042
574,0.0358426
9082,0.0633981
1098,0.458609
5783,0.286127
6726,0.590773
2406,0.0278879
11119,0.3684
5910,0.0166413
11440,0.554483
5711,0.459027
865,0.0320602
9024,0.0182889
1295,0.999942
5479,1.0
12442,0.54729
12366,1.0
11108,0.90905
6994,0.987707
8262,0.647077
2333,0.999992
5305,0.000106901
4373,0.212768
7241,0.00372236
6664,0.991856
5209,0.0688521
7909,0.405319
7939,0.700939
12076,0.93883
5810,0.991925
3908,0.330105
9696,0.988945
10377,0.540987
4962,0.425428
8988,0.9776
1811,0.134221
11969,0.833922
633,0.000300079
8829,0.997705
6161,0.999998
1305,0.999513
1470,0.0959531
5787,0.996928
12480,1.0
9860,0.999885
2336,0.106884
2195,0.999014
6387,0.000239256
10141,0.0883604
3734,0.994215
9362,0.232574
9052,0.983801
3442,0.0644943
11756,0.0119402
7234,0.991554
4344,0.000246743
4988,0.00531836
1948,2.47878e-05
9192,0.999969
9375,0.999218
7503,0.0247739
3861,0.0398866
11058,0.196333
3328,0.983134
2669,0.992371
2422,0.999998
6426,0.468684
6884,0.00213233
43,0.00336525
10318,0.0106046
3828,0.834704
5875,0.896424
4098,0.000979865
6691,0.333303
7211,0.884081
788,0.00412075
3598,0.0496689
10436,0.355382
322,1.0
5282,0.917391
432,0.975833
8634,0.000189461
2880,0.0141072
12381,0.9908
5227,0.159033
200,0.00607485
7208,0.0897092
11812,0.158675
525,0.00123961
2969,0.772821
11718,0.994763
11234,0.999815
1243,0.999658
10739,0.0350814
11597,0.000648832
4544,0.0035734
9105,0.00621968
303,0.483858
10137,0.35291
1501,0.90034
8572,0.000331682
11731,0.998568
5975,0.999986
11349,0.869456
1832,0.999657
5800,0.999287
10371,0.636105
4355,0.999405
11444,0.140141
11407,0.97671
9613,0.33365
5727,0.000722276
5149,0.182167
11750,0.458416
11784,0.977897
6306,0.998769
7079,0.946604
6985,0.991631
615,3.14542e-05
4748,1.0
2661,0.917587
11211,0.194275
5679,0.121778
1624,0.977819
9731,1.0
11437,0.999949
8664,0.000456794
1221,0.0660816
2955,0.00375227
10186,0.000555798
7718,0.99197
9532,0.999999
7846,0.00108697
2580,0.000212097
5353,0.658383
8514,0.710763
5515,0.0409288
323,0.0094623
6320,0.0176074
5912,0.975317
306,0.304812
10325,0.795902
2047,0.0291324
2238,4.30475e-05
7767,0.525065
8167,0.999943
12165,0.98594
2129,0.999921
9930,0.999599
10430,0.403598
6842,0.0289063
8436,0.0187252
9400,0.161551
5063,0.0435601
32,0.010397
9095,0.471412
10010,0.964224
749,0.00233431
10316,0.952873
9915,0.00288688
8612,0.00304408
3604,0.0525237
6390,0.999999
5979,0.999827
5078,0.0511997
161,7.67086e-06
11335,0.000180743
11226,0.999742
7946,0.0291386
9237,0.418453
5701,0.287998
2604,0.999874
1723,0.989322
7243,0.999287
158,0.154859
11625,0.0085763
3899,0.136572
11209,0.379693
905,0.777976
3477,0.0337557
11235,0.000339764
4916,0.788888
4697,0.0445344
5826,0.999974
7346,0.354157
2557,1.0
8440,0.0171928
1500,0.207898
6768,0.799387
532,0.999923
5514,0.99971
8032,0.995409
1171,0.823595
9991,0.99644
6589,0.0124495
7579,0.98843
8516,0.953849
10801,0.0569703
11650,0.999826
4121,0.081839
889,0.0726042
6676,0.0116473
9190,1.0
5086,0.341796
7945,0.0264613
8996,0.997707
10825,0.0968164
9966,0.175017
4509,0.0838113
10135,0.969062
5742,1.0
4532,0.293292
7599,0.00255052
6523,0.995899
12291,0.00165828
11089,0.18418
10121,0.949554
8300,0.00618946
10923,0.134669
731,0.666329
5018,0.995754
11055,0.151787
7019,1.0
9554,0.0030554
5008,0.852418
10277,0.0557172
762,0.608032
10942,0.993175
1563,0.0304601
8561,0.789532
4698,0.105958
1557,0.45672
7712,0.883933
5682,0.00467918
6156,0.00791439
4993,0.00146487
5143,4.65177e-06
2189,1.0
4092,0.527954
2324,0.998465
634,0.204872
9513,0.996714
4900,1.63667e-09
7926,0.251555
5641,0.848829
10701,0.0631175
8442,0.916056
6405,0.000298518
6290,0.999267
9524,0.513416
6705,0.000792251
7915,0.0131604
222,0.0353955
1502,0.999467
11787,0.998315
7210,0.994999
3958,0.31998
960,0.970156
5468,0.448345
6993,0.929367
10823,0.999847
12225,0.310203
11165,0.957627
6765,0.0522051
7792,0.00365673
3447,2.13306e-06
10439,0.999993
8066,0.890969
8096,0.422549
6030,0.0465657
11636,0.806559
4828,0.781333
2898,0.410225
9911,0.00546633
5721,7.85193e-05
1814,0.998495
4576,0.0385303
7536,1.0
2086,0.999998
4026,0.296816
1949,0.258401
3939,0.998815
5481,0.00281949
10147,0.000189205
11783,0.772364
9511,1.77943e-05
679,0.112699
8534,0.476919
443,0.315058
336,8.55774e-05
11115,0.654747
8855,0.0502902
4274,0.00810663
8945,0.967504
4788,0.916688
1182,0.0218524
5194,0.0186795
1819,0.0168158
9525,0.988746
3742,0.742113
7330,0.551906
2693,0.413294
53,0.00394255
707,0.000979865
2007,0.011949
11569,0.962061
7973,0.0139276
1234,0.920817
2104,0.535002
8064,0.889751
3360,0.0183027
8083,0.478149
5300,0.00220793
308,0.999999
10767,0.999548
10775,0.999989
9128,0.725075
5295,0.999912
6563,0.204464
1963,0.934618
3437,0.695343
5160,0.621763
3427,0.351527
6471,0.000274827
1868,0.913896
7139,0.994087
2591,0.999255
4165,1.0
8124,0.0351071
971,0.479103
464,0.999985
4089,0.999996
11390,0.928974
7259,0.000825434
3476,5.62934e-05
2861,0.99331
11151,0.323841
9277,0.00137681
6512,0.275351
1014,0.313034
4521,0.101496
12330,0.999997
4848,0.00288553
1191,0.0321129
1186,0.000103084
8476,0.000728456
11985,0.803072
7377,0.0321392
7251,0.954355
6863,1.0
8077,0.917678
4744,0.020813
12100,0.00731254
8410,0.00955249
543,0.00215332
12136,0.00172018
11193,0.555175
11698,0.00103382
2946,0.999571
10899,0.993593
3857,1.87027e-08
12497,0.95576
2667,0.512736
2079,0.998792
8730,0.13598
5128,1.0
3925,0.0835696
11045,0.0135517
12309,0.00967862
1428,0.341609
2718,1.0
7568,0.367311
4305,0.419191
11205,0.999999
1028,0.282646
7465,0.173252
3444,0.151681
319,0.9629
11179,0.289483
1924,0.949836
7152,0.61056
11083,0.70513
9501,0.373575
4586,0.992716
8308,0.909709
12438,0.000446447
60,0.959498
4375,0.749761
5830,0.435205
8602,0.998118
10782,0.998332
6767,0.998482
10851,0.416072
12284,0.98993
1346,0.999908
6848,0.00402426
2322,0.00116867
12224,0.432619
4164,0.564342
1862,0.980743
1273,0.928737
7091,0.046477
3070,0.0554407
1793,0.155094
11846,0.841405
12211,0.00316119
2674,0.999997
9057,0.999992
3923,0.360788
6990,0.000747779
97,0.972831
11080,0.925701
6526,0.027609
7034,0.818496
2968,0.999984
11339,0.905897
1536,0.409387
10206,0.966272
9411,0.01667
1422,0.0116866
79,0.000996875
1367,0.999901
9289,1.71495e-07
5122,0.122981
505,0.0788607
10364,0.0696666
10308,0.999969
11007,0.0980667
738,0.0555617
2920,0.469378
9837,0.105978
14,0.0101833
9518,0.607819
6167,0.999999
8401,0.712197
9004,0.766377
3281,0.158002
10884,0.0121505
3971,0.000469989
4925,0.0138563
4664,0.131604
640,0.999886
4515,2.77369e-05
7124,0.562506
98,0.999554
4131,0.965609
433,0.0001753
9627,0.0279727
1601,0.769089
3186,3.04734e-05
1265,0.999812
5535,0.0280181
289,0.873301
2495,0.351086
3435,1.0
10749,0.0214579
1324,0.89837
7561,0.999992
9318,0.987639
7109,1.0
645,0.980989
10883,1.0
4152,0.999405
3326,0.892237
12013,0.916762
1488,0.972359
8543,0.9231
4276,0.999832
8230,0.0480751
12347,0.259918
1551,0.681712
2378,0.0776215
6112,0.0054665
1710,0.950268
4696,0.992996
578,0.169853
11311,0.867318
2948,0.982814
5962,0.999795
4666,0.187209
10363,0.630008
8421,1.0
2768,0.874755
8580,0.00154413
5873,1.0
11293,0.999741
7380,3.87913e-05
5219,0.99996
3814,1.8674e-05
12314,0.999925
7987,0.906035
5589,0.681601
9256,0.990905
9989,1.0
2989,0.0181339
3932,0.0235163
3759,0.998264
9958,0.955976
2926,0.843905
4714,0.00225827
11106,0.982338
11926,0.958209
9536,0.998787
2746,0.00632265
9414,0.556901
8605,1.01086e-06
3313,0.991908
8985,0.0023128
8243,0.533642
5770,0.984354
4473,6.38289e-05
11873,1.0
7181,3.8748e-05
10142,0.999024
7525,0.419058
8159,0.000523376
3966,0.00230651
5388,0.994486
2200,0.0201093
3968,0.155523
5897,0.135833
8776,0.0172967
11353,0.835267
2067,0.00619101
307,0.608259
6722,0.0498791
684,0.000485772
9226,0.791367
2158,0.122557
5077,0.05117
11412,1.12422e-05
1625,0.999999
3989,0.00131579
1386,0.0860349
4252,0.593388
4206,0.998997
5343,0.999843
1401,0.0269126
7227,0.00749018
1142,0.489745
7090,0.45453
9668,0.000322455
785,0.986881
8811,0.854469
714,0.999742
12471,0.983956
12428,0.999328
9389,3.14829e-05
11704,0.995337
2263,1.0
1289,0.236079
1896,0.296946
11795,0.99735
8515,0.00633754
8368,0.061249
3940,0.0175202
2298,0.998055
7810,0.0011315
1356,0.0207487
11139,0.000266836
7378,4.36485e-06
7396,0.999986
155,0.0967408
8483,0.999939
7402,0.999998
8867,0.999998
1396,0.000836991
7130,0.99579
3349,0.495566
7874,0.0474443
4717,0.00118005
5866,0.735331
9308,0.998154
7215,0.999296
6714,0.000803003
5260,0.000319336
3256,0.999954
8379,0.00010339
456,0.225656
10389,0.390892
12030,0.999973
8757,0.0402592
2286,3.20464e-06
1553,0.702223
748,0.0970189
9740,0.146116
8257,0.000368801
6205,0.886779
233,0.999916
1605,9.85371e-06
11776,0.07833
8553,0.999853
12240,0.958387
3418,0.960327
12494,0.194186
1452,0.14652
6200,0.645427
5575,0.999963
9470,0.103538
7642,0.0334466
7000,0.989284
4140,1.0
1187,0.100291
10245,2.47984e-06
8627,1.0
942,0.408858
9992,0.963636
10646,0.274912
608,0.771378
9873,0.199607
10685,0.999999
4259,0.00135922
12155,0.889283
9515,0.324575
2236,0.998591
6256,0.950305
2276,0.753884
1620,0.160705
5413,0.999967
2472,0.999794
10691,0.985286
11592,0.00523248
9027,0.125601
6955,0.193284
830,0.999768
8022,0.0611214
8112,0.107935
77,0.999986
1977,0.411908
7695,0.740296
965,0.106927
7235,0.985629
806,0.413961
10005,0.986003
1246,0.00107351
45,0.0176893
5613,0.253329
8653,0.992
4148,0.979307
9698,0.497705
636,2.32869e-06
8952,0.000701348
11130,0.000873985
2266,0.0306665
188,0.999946
5184,0.935722
4389,0.99795
10762,0.311284
2005,0.0196993
5329,0.0133962
10165,0.990565
149,0.0195525
7421,0.587653
9948,0.948292
8316,0.981358
4201,0.0452694
361,0.493704
11506,0.511816
3067,0.901706
10581,0.897795
11978,0.145344
2261,0.00871384
4837,0.0916798
11538,0.00168989
7941,0.00270691
9711,0.883567
2919,0.998704
2374,0.0735018
9261,0.953902
2642,0.101126
2657,0.00359533
10227,0.999984
5893,0.9055
5994,0.000557932
8727,0.999986
3753,0.196712
2351,0.0945628
8475,0.0698032
3611,0.611743
8009,0.784948
9033,0.0823219
8998,0.00258624
1104,0.994344
3007,0.967491
10153,0.99537
629,0.999805
9454,0.995045
12215,0.806369
1073,0.90627
6105,0.988354
2888,0.241907
1079,0.995859
8322,0.00053253
3607,3.51626e-05
10779,0.0662179
5019,1.0
5860,0.208155
331,0.0488002
2177,0.0307476
11113,0.0128607
1413,0.324971
6477,0.992444
726,0.0278711
2803,8.8804e-05
9771,0.925046
6236,5.69157e-10
3997,0.815649
4247,0.930018
9334,0.00986783
4360,0.379075
9003,0.552322
919,0.0317213
5520,0.262859
6213,0.279378
9631,0.999966
12097,0.0212948
11740,0.0542856
854,0.332719
